regio1,serviceCharge,heatingType,telekomTvOffer,telekomHybridUploadSpeed,newlyConst,balcony,picturecount,pricetrend,telekomUploadSpeed,totalRent,yearConstructed,scoutId,noParkSpaces,firingTypes,hasKitchen,geo_bln,cellar,yearConstructedRange,baseRent,houseNumber,livingSpace,geo_krs,condition,interiorQual,petsAllowed,street,streetPlain,lift,baseRentRange,typeOfFlat,geo_plz,noRooms,thermalChar,floor,numberOfFloors,noRoomsRange,garden,livingSpaceRange,regio2,regio3,description,facilities,heatingCosts,energyEfficiencyClass,lastRefurbish,electricityBasePrice,electricityKwhPrice,date
Bayern,150.0,,NONE,,True,True,4,4.21,,,2018.0,107029084,1.0,,False,Bayern,False,9.0,680.0,,80.0,Deggendorf_Kreis,,,no,no_information,,False,5,roof_storey,94469,3.0,,,1.0,3,False,3,Deggendorf_Kreis,Deggendorf,"Tolle 3-Zimmer-Neubauwohnung in ruhiger Lage in Deggendorf, Simmling.","Nahwärme, Fußbodenheizung, Kunststofffenster mit 3-fach-Verglasung, elektrische Rollos, Kabel-TV, Fliesen- u. Vinylböden, Bad mit Badewanne und Dusche, Kellerabteil",,,,90.76,0.1915,Sep18
Hamburg,250.0,district_heating,ONE_YEAR_FREE,,True,True,4,4.33,40.0,1350.0,2019.0,113650399,1.0,district_heating,True,Hamburg,False,9.0,1100.0,48,84.0,Hamburg,first_time_use,sophisticated,negotiable,Torfstecherweg,Torfstecherweg,True,7,apartment,21147,3.0,55.9,1.0,3.0,3,False,4,Hamburg,Neugraben_Fischbek,"Naturverbunden wohnen: Zum nächstmöglichen Zeitpunkt können Sie diese Wohnung in der ersten Etage eines Neubaus beziehen. Die freundliche wie helle Drei-Zimmer-Wohnung ist ideal für kleine Familien oder Paare und verfügt über eine gehobene Innenausstattung, ein Badezimmer und ein separates Gäste-WC. Sie können die ersten Mieter in dieser Wohnung sein. Ein aktueller Energieausweis liegt vor. Die Immobilie ist barrierefrei zugänglich, mit einem Fahrstuhl gelangen Sie bequem in Ihre Etage. Es stehen Ihnen außerdem eine Einbauküche mit Markengeräten sowie ein Stellplatz für Ihr Auto zur Verfügung.","Einbauküche, Parkettfußboden, Fußbodenheizung, Video-Türsprechanlage, Fahrstuhl, zwei Abstellräume, Anschlüsse für TV und Internet, Stellplatz, ästhetisch hochwertige Bau nach IBA-Kriterien",,B,,,,Oct19
Bayern,0.0,central_heating,ONE_YEAR_FREE,,False,True,24,2.5,40.0,1195.0,1973.0,115655718,,gas,True,Bayern,True,3.0,1195.0,,55.0,Fürth,,,no,no_information,,False,7,,90766,2.0,125.0,3.0,,2,False,2,Fürth,Unterfarrnbach,"+++++++Dieses Objekt kann nur möbliert angemietet werden+++++++Sehr empfehlenswert:Top renoviertes, modern und geschmackvoll möbliertes 2-Zimmer-Apartment mit WLAN und Balkon in ruhiger Lage in einem gepflegten Mehrfamilienhaus in Fürth, ideal zu Siemens, UVEX, Atos und Klinikum Fürth.!!! Die Wohnung steht vorerst bis zum 31.12.2020 zur Verfügung !!!Die Möblierung des Wohnzimmers besteht aus einer ausziehbaren Eckcouch, Couchtisch, Lowboard mit Flatscreen TV sowie einem Esstisch mit 4 Stühlen.Der angrenzende Balkon mit Tisch und Stühlen lädt zum Verweilen ein.Die exklusive Einbauküche mit Hochglanzfronten ist mit allen Utensilien des täglichen Bedarfs ausgestattet wie Cerankochfeld mit eingebautem Dunstabzug, Backofen auf Augenhöhe, Geschirrspüler, Kühlschrank, Mikrowelle, Kochutensilien, Kaffeemaschine, Wasserkocher etc. Ein Esstheke mit 2 Hockern ist ebenfalls vorhanden.Das Schlafzimmer ist eingerichtet mit einem Boxspringbett (1,80x2,00 m), 2 Nachttischen, Konsolentisch und einem großen Schwebetürenkleiderschrank.Das stylische Bad verfügt über eine Badewanne, Waschbecken mit Spiegel und Unterschrank, Badschrank sowie eine Toilette. Waschmaschine und Trockner befinden sich zur Mitbenutzung im Keller (mit Münzen).Im Flur befindet sich ein großer Schrank und eine Kommode, die zusätzlichen Stauraum bieten.Kostenfreie Parkplätze sind vor dem Haus vorhanden. Einkaufsmöglichkeiten wie Edeka und Aldi sind fußläufig in 200 m erreichbar.Ein Kellerabteil kann mitgenutzt werden.Bei Auszug fällt eine Endreinigungsgebühr in Höhe von ca. 150,00 € nach Aufwand an.Die angegebene Miete ist inklusive allem, es kommen keine weiteren Kosten hinzu. GEZ ist Mietersache.Hinweis: Rauchen ist im Wohnraum nicht erlaubt.Kostenhinweis: zzgl. GEZ und Endreinigungsgebühr.Die Angaben zum Mietobjekt beruhen auf den Angaben des Vermieters.Weitere möblierte Angebote finden Sie unter www.hc24.de","Badewanne, Bettwäsche, Balkon, Doppelbett, Einbauküche, Geschirr, Geschirrspüler, Handtücher, Internet, Kabelanschluss, Laminatboden, Mikrowelle, Schlafsofa, Zentralheizung, Waschmaschine, Wäschetrockner, TV-Gerät",,D,,,,Feb20
Sachsen_Anhalt,136.0,central_heating,ONE_YEAR_FREE,,False,False,12,1.78,40.0,531.0,1900.0,105445020,1.0,gas,True,Sachsen_Anhalt,True,1.0,395.0,10,57.0,Magdeburg,fully_renovated,normal,negotiable,Leipziger Str.,Leipziger_Str.,True,2,apartment,39112,2.0,,3.0,4.0,2,False,2,Magdeburg,Leipziger_Str.,Das Haus ist um die Jahrhundertwende erbaut und wurde umfassend saniert.,"alle Zimmer mit hochwertigen Laminatböden, Küche, Bad mit farbigen Fliesenböden, innenliegendes Bad mit Wanne, Küche mit grossformatigem weissen Fliesenspiegel, zwei geräumige helle Zimmer",,,2013.0,,,Oct19
Nordrhein_Westfalen,85.0,gas_heating,ONE_YEAR_FREE,,False,False,9,5.42,40.0,690.0,,107044818,1.0,gas,False,Nordrhein_Westfalen,True,,565.0,4,49.21,Köln,fully_renovated,simple,no,Waldorfer Str.,Waldorfer_Str.,False,4,maisonette,50969,2.0,,4.0,4.0,2,True,2,Köln,Zollstock,"Zum Objekt zählen zwei Zimmer mit Diele, Küche, Bad, Wohnraum und Schlafraum sowie einem Kellerraum; zusätzlich wird ein Stellplatz für ein Auto vermietet. Im Keller befindet sich ein Abstellraum für Fahrräder.",neuer heller Vinylboden,40.0,,2018.0,,,May19
Berlin,162.0,central_heating,ONE_YEAR_FREE,,False,False,11,8.6,40.0,938.0,1890.0,111379656,,gas,True,Berlin,False,1.0,776.0,19,75.65,Berlin,modernized,,negotiable,Groenerstr.,Groenerstr.,False,5,apartment,13585,3.5,172.14,1.0,,3,False,3,Berlin,Spandau_Spandau,"Die Groenerstraße 19 ist ein im Jahre 1890 errichteter fünfgeschossiger Altbau. Eine komplette Modernisierung des Gebäudes wurde durchgeführt; die Treppenhäuser und Fassaden erhielten dabei einen auffallenden, neuen Anstrich. Viele der Wohnungen verfügen einen Balkon und eine moderne Zentralheiung ersetzt das alte Heizsystem.

Auch die Wohnungen erhalten unseren modernen Ausstattungsstandard: Einbauküchen, modern geflieste Bäder sowie Laminat- oder Dielenfußböden.","Diese Ausstattungsmerkmale werden Sie sicher zum Anschauen bewegen:

* 2 große Zimmer (ca. 22 + 14 m²) und 2 ""halbe"" Zimmer (ca. 10 + 6 m²) 

* Dielenfußböden

* Einbauküche inklusive E-Geräte

* modern gefliestes Wannenbad

* Kabel-TV inklusive (in Nebenkosten enthalten)

* Zentralheizung inkl. Warmwasser (Kosten bereits in den Vorauszahlungen d. Miete enthalten)",,F,,,,May19
Nordrhein_Westfalen,111.0,central_heating,ONE_YEAR_FREE,,False,False,6,3.34,40.0,764.36,1952.0,113470346,,gas,False,Nordrhein_Westfalen,True,2.0,569.36,85,57.49,Essen,,,,Distelbeckhof,Distelbeckhof,False,4,ground_floor,45327,3.0,97.0,,,3,False,2,Essen,Katernberg,"Leben im idyllischen Flair des Ruhrgebiets - Ihr neues Zuhause wartet auf Sie! Hier erwartet Sie eine gut geschnittene 3,5-Raum-Wohnung, gelegen in einer ruhigen Seitenstraße. Die Wohnung wird vor Ihrem Einzug für Sie umfassend renoviert: - Decken und Wände werden tapeziert und gestrichen - Vinyl-Designboden - neue Innentüren inkl. Türzargen - Erneuerung des Badezimmers (Dusche, Wand-WC) - Aufbbereitung der vorhandenen Heizkörper - neue Wohnungseingangstür Das besondere Highlight der Wohnung ist der exklusiv zur Wohnung gehörende Mietergarten. Dieser wird neu für Sie erstellt und wird direkt über den Balkon von der Wohnung aus zu erreichen sein! Die Wohnung ist durch ihre Raumaufteilung ideal für die kleine Familie mit 1 Kind oder Paare. Wohn- und Schlafzimmer sind angenehm groß und bieten durch ihre Raumzuschnitte zahlreiche Stellmöglichkeiten für Ihre Möbel. Auch das Kinderzimmer bietet ausreichend Platz. Gut in den Tag starten werden Sie in dem modernen Tageslichtbadezimmer mit Dusche. Zögern Sie nicht und vereinbaren Sie schon heute einen Besichtigungstermin!

",Kabelanschluss; Isolierverglasung; Warmwasser zentral (über Heizanlage); Waschmaschinenanschluss; rutschfeste Fliesen; Kellerraum; Gas-Zentralheizung; Rauchwarnmelder; Bodenbelag PVC;,84.0,C,,,,Oct19
Baden_Württemberg,80.0,,ONE_YEAR_FREE,,False,False,6,4.36,40.0,460.0,1960.0,113070102,,,False,Baden_Württemberg,True,2.0,380.0,46,55.0,Main_Tauber_Kreis,refurbished,normal,negotiable,Robert-Bunsen-Weg,Robert-Bunsen-Weg,False,2,apartment,97877,3.0,,2.0,2.0,3,False,2,Main_Tauber_Kreis,Wertheim,,,,,2019.0,,,Oct19
Sachsen_Anhalt,90.0,self_contained_central_heating,,,False,True,21,0.93,,585.0,,111247604,,natural_gas_light,False,Sachsen_Anhalt,True,,495.0,6,87.59,Salzlandkreis,well_kept,normal,,Schillerstr.,Schillerstr.,False,3,roof_storey,39218,3.0,,3.0,3.0,3,False,4,Salzlandkreis,Schönebeck_Elbe,"Die Wohnung befindet sich im Dachgeschoss (3.OG) eines 1996 sanierten 4-Familien-Hauses.     

Sie wohnen allein auf der Etage, aber mit netten Mietern im Haus.","Die Wohnung wirkt sehr gemütlich durch die Dachbalken. Alle Räume gehen vom Flur ab. Zwei Wohnräume haben Laminatböden, einer Teppichboden. Die Küche mit Fliesenspiegel und Dachschrägen, der Flur und das Tageslichtbad mit Wanne und Dusche sind gefliest. Der Balkon geht von der Küche aus zum grünen Hof. Dieser kann von allen Mietern genutzt werden.",,,,,,May19
Schleswig_Holstein,100.0,,,,True,True,4,4.48,,531.88,2018.0,107190565,1.0,,True,Schleswig_Holstein,True,9.0,356.88,3/5,59.98,Segeberg_Kreis,first_time_use,normal,negotiable,Schulstr.,Schulstr.,True,2,apartment,24558,2.0,,1.0,3.0,2,False,2,Segeberg_Kreis,Henstedt_Ulzburg,"In der Schulstr. 3a-d (Haus Nord) und 5a-e (Haus Süd) entsteht zur Zeit eine Wohnanlage mit 35 zum Teil öffentlich geförderten und ungeförderten Wohnungen verteilt auf 2 Häuser, eine Demenz-Wohngemeinschaft mit 12 Wohnungen in Haus Süd und eine Tagespflege im Haus Nord. Die Wohnungen im Haus Süd werden ca. zum Spätsommer bezugsfertig, die Wohnungen im Haus Nord eher zum Jahresende 2019/Jahresanfang 2020.","Die 17 öffentlich geförderten Wohnungen für 2 Personen (2-Zimmer-Wohnungen leicht unterschiedlicher Größen (59,97 qm, 59,98 qm, 59,48 qm oder 59,24 qm) werden ""barrierearm"" mit keinen bzw. sehr niedrigen Schwellen, breiten Türen und bodengleicher Dusche gebaut. Die Böden werden mit Laminat belegt, Küche und Bad gefliest. Es wird eine Einbauküchenzeile mit Elektrogeräten, jedoch ohne Kühlschrank eingebaut. Die Wände werden fein geputz und weiß gestrichen. Eine zentrale  Lüftungsanlage sorgt für ein behagliches Raumklima. Zu der Wohnung gehören ein Balkon und ein Kellerraum.",75.0,,,,,Oct19
Nordrhein_Westfalen,133.0,central_heating,ONE_YEAR_FREE,,False,True,6,2.34,40.0,552.84,1982.0,114680304,,gas,False,Nordrhein_Westfalen,True,4.0,380.84,89,79.51,Gelsenkirchen,,,,Brauk&auml;mperstr.,Braukämperstr.,True,2,apartment,45899,3.0,117.0,3.0,,3,False,3,Gelsenkirchen,Beckhausen,,Kabelanschluss; Aufzug; Türsprechanlage; Isolierverglasung; Warmwasserbereiter; Waschmaschinenanschluss; Kellerraum; Abstellkammer; Gas-Zentralheizung; Rauchwarnmelder; Außenbeleuchtung; Balkon;,39.0,,,,,Feb20
Bayern,199.0,gas_heating,ONE_YEAR_FREE,,False,True,9,5.15,40.0,694.0,1992.0,111262028,1.0,gas,True,Bayern,True,5.0,495.0,,50.0,Augsburg,well_kept,normal,negotiable,no_information,,False,3,roof_storey,86179,2.0,,2.0,2.0,2,False,2,Augsburg,Haunstetten,"Diese attraktive, gepflegte DG-Wohnung im zweiten Stock kann ab sofort bezogen werden. Die Wohnung verfügt über zwei hübsche Zimmer. Zur Wohnung gehört auch ein Balkon, auf dem es sich wunderbar vom Alltag erholen lässt. Eine Einbauküche sowie ein Stellplatz für Ihr Auto und ein Kellerraum stehen Ihnen außerdem zur Verfügung.","Laminat und Parkett
Einbauküche
Balkon",,,,,,May19
Berlin,120.0,district_heating,ONE_YEAR_FREE,,False,True,6,11.22,40.0,989.0,1901.0,106675741,,district_heating,True,Berlin,True,1.0,789.0,,59.9,Berlin,fully_renovated,sophisticated,negotiable,no_information,,True,5,,10553,2.0,,4.0,5.0,2,False,2,Berlin,Tiergarten_Tiergarten,"-Total schöner Altbau in einer kleinen sehr ruhigen begrünten Nebenstrasse mit sehr wenig Autoverkehr.
-Begehrte Lage zwischen Mierendorffplatz und Neues Ufer, Wiebestr.
-Öffentliche Verkehrsmittel: Busslinien und U7 am Mierendorffplatz

-Absolut süsse und großzügige, helle 2 Zimmer-wohnung
-Balkon mit Blick über die begrünte Strasse
-Aufzug
-schöne helle Lackeinbauküche mit viel Platz für einen gemütlichen Essplatz
-Dielenböden
-großes Badezimmer mit einer Badewanne und Platz für eine Waschmaschine.
-Sehr nette Eigentümer/Mieterstruktur im Objekt",,80.0,,2009.0,90.76,0.1985,Sep18
Sachsen,130.0,central_heating,ONE_YEAR_FREE,,False,False,13,5.45,40.0,495.0,,87036160,,,False,Sachsen,True,,365.0,3,60.18,Leipzig,well_kept,,,Gretschelstra&szlig;e,Gretschelstraße,False,2,other,4315,2.0,,2.0,,2,False,2,Leipzig,Volkmarsdorf,"Es handelt sich hier um einem sanierten Altbau in zentraler Lage. Ein Lift ist leider n i c h t vorhanden Balkone sind  am Haus ebenfalls  n i c h t  vorhanden.

Das Wohnhaus ist voll unterkellert,  ein Kellerraum wird zur kostenlosen Nutzung überlassen. Abstellräume befinden sich auf halber Treppe. Ein Innenhof kann von den Mietern genutzt werden.","ohne Balkon, ohne Fahrstuhl, Bad inliegend
Ich kann Ihnen hier  eine gut aufgeteilte 2 Zimmerwohnung in zentraler Lage von Leipzig anbieten. Die separate Küche ist mit  einem Fenster versehen und schafft auch noch Platz für einen Esstisch.

Das inliegende Bad verfügt über ein WC, Spiegel,Waschbecken und eine Wanne sowie einen WM-Anschluss.  Alle Zimmer der Wohnung bieten ausreichend Stellfläche und sind hell und freundlich. 

Von der Diele gelangt man in alle Zimmer der Wohnung.  Eine Abstellkammer befindet sich auf halber Treppe.",,,,,,May19
Hessen,300.0,,ONE_YEAR_FREE,10.0,False,False,8,5.43,2.4,2300.0,2009.0,106909887,,,False,Hessen,False,7.0,2000.0,4,98.0,Frankfurt_am_Main,,,,Polizeimeister-Kaspar-Stra&szlig;e,Polizeimeister-Kaspar-Straße,False,8,penthouse,60320,4.0,,,,4,False,4,Frankfurt_am_Main,Dornbusch,"Diese exklusive 4 Zimmer Penthousewohnung befindet sich im 3 Stock.
Die Wohnräume sind mit Eichenparkett ausgelegt und durchgängig bodentiefen Fenstern sowie Rollläden versehen.
In der offenen Küche ist die elegante Einbauküche mit hochwertigen Küchengeräten ausgestattet.
Das moderne Badezimmer verfügt über Badewanne, das zweite Bad verfügt über Dusche und Gäste WC.
Durch die ausgeprägte Infrastruktur befinden sich alle Geschäfte des täglichen Bedarfs fußläufig , vor Ihre Haustür.
Zur U-Bahn Station/Bushaltestelle gelang man in wenigen Gehminuten und ist zügig in der Frankfurter-Innenstadt.","Einbauküche, Wohnzimmermöbel,
Schlafzimmer möbliert.",,,,90.76,0.1985,Sep18
Sachsen,73.0,central_heating,ONE_YEAR_FREE,10.0,False,False,3,1.92,2.4,467.0,1956.0,105956041,1.0,gas,False,Sachsen,True,2.0,333.0,,60.56,Bautzen_Kreis,refurbished,normal,,no_information,,False,2,,2994,3.0,182.0,1.0,,3,True,2,Bautzen_Kreis,Bernsdorf,"Gasheizung aus dem Jahr 1992.","Nach Absprache mit dem Vermieter kann der Garten mit genutzt werden.Trockenraum mit Heizung!",61.0,,1992.0,90.76,0.2055,Sep18
Hessen,123.0,central_heating,ONE_YEAR_FREE,,False,False,7,3.79,40.0,602.06,1956.0,113015307,,district_heating,False,Hessen,True,2.0,410.06,11,58.58,Kassel,,,,Frasenweg,Frasenweg,False,3,apartment,34128,3.0,101.0,2.0,,3,False,2,Kassel,Kirchditmold,"Im Grünen gelegen bieten sich hier zahlreiche Möglichkeiten für Aktivitäten an frischer Luft. Ob Sie gerne spazieren gehen, joggen oder mit dem Fahrrad fahren, als Naturliebhaber sind Sie hier genau richtig. Für den täglichen Einkauf befindet sich in der Nähe ein Lebensmittelgeschäft. Der Bus bringt Sie schnell in die Innenstadt oder zum Hauptbahnhof. Schulen oder Einrichtigungen für den täglichen Bedarf sind ebenfalls vorhanden. Vereinbaren Sie einen Besichtigungstermin und schauen sich die Wohnung an. Wir freuen uns auf Sie!

",Warmwasser zentral (über Heizanlage); Waschmaschinenanschluss; Kellerraum; Abstellkammer; Gas-Zentralheizung; Rauchwarnmelder; Bodenbelag PVC; Sat-Anlage/Kabel; Außenbeleuchtung;,69.0,,,,,Oct19
Hessen,130.0,floor_heating,ONE_YEAR_FREE,,False,True,11,3.7,10.0,1365.0,2013.0,89524193,1.0,gas,True,Hessen,True,8.0,1235.0,143,65.0,Frankfurt_am_Main,mint_condition,sophisticated,no,Europa-Allee,Europa-Allee,True,7,ground_floor,60486,2.0,,,,2,True,3,Frankfurt_am_Main,Gallusviertel,"Diese helle und geräumige 2-Zimmer-Wohnung mit fast 3m hohen Decken liegt im Erdgeschoss eines modernen und sehr ruhigen Neubaus nahe dem Europa-Park mit all seiner Infrastruktur. Die Messe ist fussläufig zu erreichen.
Das barrierefreie Appartement verfügt über ein großes Wohnzimmer mit integrierter und offener Einbauküche. 

Die jeweils vom Wohn- und Schlafzimmer aus durchgängig begehbare Terrasse bietet einen wunderschönen Blick in den geschützten und begrünten Innenhof mit Rasenanteil zur eigenen Nutzung. 

Es gibt bis zu zwei Tiefgaragenstellplätze, die angemietet werden können.

Sehr geringe Nebenkosten von 130 EUR für eine bzw. 190 EUR für zwei Personen.","Die moderne, offene Küche ist unauffällig in den Wohnraum integriert – alle Geräte (Ceran-Kochfeld, Backofen, Kühlschrank etc.) sind von namhaften Herstellern. 

Die Wohnräume sind in hochwertiger und zugleich robuster Parkettoptik ausgestattet. Durch die deckenhohen Fenster gelangt sehr viel Licht in alle Räume. Dennoch sind die Zimmer im Sommer kühl und vor direkter Sonneneinstrahlung geschützt. 

Das Bad ist weiß gefliest und verfügt sowohl über eine Badewanne als auch eine separate Dusche. Waschmaschinen- und Trockneranschluss sind im eigenen Bad vorhanden. 

Die kleine Diele bildet das Entree der Wohnung. 

Die Wohnung verfügt über ein bis maximal zwei Tiefgaragenstellplätze. 

Weitere Ausstattungsmerkmale: Fußbodenheizung, Telefon- und Internetanschlüsse in allen Wohnräumen, digitale Sat.-Anlage, Fahrradkeller, Videosprechanlage und Vieles mehr.",,,,,,Feb20
Sachsen_Anhalt,60.0,self_contained_central_heating,ONE_YEAR_FREE,,False,False,7,2.62,40.0,3.0,1998.0,36017278,,gas,True,Sachsen_Anhalt,True,5.0,230.0,34,42.0,Dessau_Roßlau,fully_renovated,normal,no,Turmstrasse,Turmstrasse,False,1,apartment,6842,1.0,144.8,1.0,3.0,1,True,2,Dessau_Roßlau,Innerstädtischer_Bereich_Süd,"Das Haus ist komplett saniert. Treppenhausreinigung wird von einer Fachfirma ausgeführt und ist in den Nebenkosten enthalten. Kabelfernsehen liegt im Haus an. Die Aufschaltung erfolgt über Kabel Deutschland durch den Mieter selbst, wenn gewünscht. Jede Eigentumswohnung verfügt über eine separate Gasetagenheizung, welche die Wohnung mit Wärme und Warmwasser versorgt. Heizkosten sind direkt an den Lieferanten (Stadt Dessau) zu zahlen. Zu jeder Einheit gehört ein Kellerraum. Am Haus grenzt eine große Grünfläche.","Sämtliche Räume sind neu tapeziert und weiß gestrichen. Das Bad ist komplett gefliest und verfügt über eine Badewanne. Platz für Waschmaschine und Wäschetrockner ist genügend vorhanden. Die Küche ist mit einer kompletten Einbauküchenzeile ausgestattet (Geschirrspüler, Elektroherd, Kühlschrank und Schränke für 15,00 € mlt. Nutzungsgebühr).   Der Boden ist mit Laminat ausgelegt.",40.0,,,,,Oct19
Hessen,220.0,gas_heating,ONE_YEAR_FREE,10.0,False,True,1,4.58,10.0,950.0,2009.0,115585863,2.0,gas,True,Hessen,True,7.0,730.0,12,73.0,Offenbach_Kreis,well_kept,sophisticated,negotiable,M&uuml;hlengrund,Mühlengrund,True,5,ground_floor,63322,2.0,,,,2,False,3,Offenbach_Kreis,Rödermark,"Ab sofort können Sie diese freundliche, gepflegte EG-Wohnung beziehen, die durch eine gehobene Innenausstattung besticht. Zu der Wohnung zählen zwei schöne Zimmer. Ein aktueller Energieausweis liegt vor. Die Immobilie ist barrierefrei. 
Für alle Hausbewohner nutzbar: Gemeinschaftsräume, Gartenanlage, Gästezimmer.
An bevorzugter Lage in Rödermark-Urberach bietet die Residenz am Badehaus hochwertig ausgestattete Wohnungen und Service nach Wahl für Menschen ab dem reiferen 50+ Alter.","Herrliche Lage mit Blick zum hauseigenen Park, Wohnungseingangstür mit Videosprechanlage, Parkett in allen Fluren und Wohnräumen, hochwertige Fließen und Armaturen im Bad. Ebenerdige Dusche, Große Fensterfronten sorgen für viel Licht und Helligkeit, elektrische Rollläden, elegante Türen. Wohldurchdachten Küchenraum mit Einbauküche.  
",,,,,,Feb20
